symbol,timestamp,datetime,side,price,amount,btc_volume,trade_id,is_buyer_maker,is_best_match
NEBL/BTC,1640044821092,2021-12-21T00:00:21.092000Z,buy,2.228e-05,72.1,0.00160638,9381456,false,true
NEBL/BTC,1640044827907,2021-12-21T00:00:27.907000Z,buy,2.228e-05,19.2,0.00042777,9381457,false,true
NEBL/BTC,1640044828819,2021-12-21T00:00:28.819000Z,buy,2.228e-05,19.1,0.00042554,9381458,false,true
NEBL/BTC,1640044939900,2021-12-21T00:02:19.900000Z,sell,2.22e-05,72.9,0.00161838,9381459,true,true
NEBL/BTC,1640044947950,2021-12-21T00:02:27.950000Z,buy,2.219e-05,78.6,0.00174413,9381460,false,true
NEBL/BTC,1640044948068,2021-12-21T00:02:28.068000Z,buy,2.219e-05,24.0,0.00053256,9381461,false,true
NEBL/BTC,1640044988607,2021-12-21T00:03:08.607000Z,buy,2.219e-05,42.0,0.00093198,9381462,false,true
NEBL/BTC,1640045005560,2021-12-21T00:03:25.560000Z,buy,2.219e-05,43.0,0.00095417,9381463,false,true
NEBL/BTC,1640045029052,2021-12-21T00:03:49.052000Z,sell,2.216e-05,10.0,0.0002216,9381464,true,true
NEBL/BTC,1640045029052,2021-12-21T00:03:49.052000Z,sell,2.209e-05,1.0,2.209e-05,9381465,true,true
NEBL/BTC,1640045318579,2021-12-21T00:08:38.579000Z,buy,2.226e-05,228.5,0.00508641,9381466,false,true
NEBL/BTC,1640046736338,2021-12-21T00:32:16.338000Z,sell,2.221e-05,6.0,0.00013326,9381467,true,true
NEBL/BTC,1640046797787,2021-12-21T00:33:17.787000Z,buy,2.225e-05,384.4,0.0085529,9381468,false,true
NEBL/BTC,1640046797787,2021-12-21T00:33:17.787000Z,buy,2.225e-05,1279.7,0.02847332,9381469,false,true
NEBL/BTC,1640046797877,2021-12-21T00:33:17.877000Z,buy,2.226e-05,108.7,0.00241966,9381470,false,true
NEBL/BTC,1640046802809,2021-12-21T00:33:22.809000Z,buy,2.228e-05,382.3,0.00851764,9381471,false,true
